playerId,player,team,position,age,exp,bye,points,lower,upper,sdPts,positionRank,dropoff,tier,ptSpread,overallECR,positionECR,sdRank,risk,sleeper,salary
2558918,Matt Breida,SF,RB,24,2,4,12.3735804583232,10.693,14.2723419473102,2.04953868180971,28,0.997608635952565,5,3.57934194731021,NA,29.2,4.2,4.28916546626236,NA,NA
2556462,Robby Anderson,NYJ,WR,26,3,4,12.23694937862,9.44131932773109,14.4535783977133,2.84525819826626,31,0.08740399891073,4,5.01225906998224,NA,34.5,4.6,3.76035990909266,NA,NA
2558066,Curtis Samuel,CAR,WR,23,2,7,12.2111411716646,9.61293863772385,14.8837860351982,3.10146339097901,32,0.187517403175663,4,5.27084739747438,NA,34.2,3.8,3.46669493997574,NA,NA
2532884,Marvin Jones,DET,WR,29,7,5,12.0879495877539,9.08,14.7026227117201,3.04420991858011,33,0.26337997047135,4,5.62262271172015,NA,28.8,4.1,3.57681930339459,NA,NA
497322,Emmanuel Sanders,DEN,WR,32,9,10,11.959297949224,9.84764145658263,13.2513968869301,1.54427122174263,34,0.400690399002078,4,3.40375543034743,NA,46,7.4,4.78818730100185,NA,NA
71265,Jared Cook,NO,TE,32,10,9,11.9504387346136,10.487,13.3869931214574,1.39890560223261,6,0.968553777620453,2,2.89999312145741,NA,6.9,1.1,4.50724884515222,NA,NA
2505996,Eli Manning,NYG,QB,38,15,11,11.7962521253037,9.29097393689986,13.6578114346499,1.87454959706594,30,0.590714828720893,6,4.36683749775,NA,29.5,1.2,5.91258349510356,NA,NA
2560888,Courtland Sutton,DEN,WR,24,1,10,11.6898412853412,9.378,13.9909467455386,3.15701687654131,35,0.304890368327477,4,4.61294674553863,NA,42.2,4.1,3.57681930339459,NA,NA
2558250,Tarik Cohen,CHI,RB,24,2,6,11.5546179467593,9.916,12.8346514707011,1.4206623962056,29,0.382111277840849,5,2.91865147070106,NA,33.6,3.4,3.7355952099003,NA,NA
2506106,Larry Fitzgerald,ARI,WR,36,15,12,11.4273738151026,9.664162464986,12.9773299554055,1.40884649759927,36,0.170669204915107,5,3.31316749041952,NA,41.5,3.5,3.3565705765569,NA,NA
2543488,Jarvis Landry,CLE,WR,27,5,7,11.3425280189248,9.51740237514038,12.8345581395349,1.4994295044479,37,0.246419241154724,5,3.31715576439451,NA,34.2,3.3,3.28315433427767,NA,NA
100009,Broncos,DEN,DST,NA,NA,10,11.3368028571429,6.46974,11.2255351681957,2.29067882672026,1,0.349308285714285,1,4.75579516819572,NA,NA,NA,7.05395801215091,NA,NA
2540215,Vance McDonald,PIT,TE,29,6,7,11.3244900207879,7.68200202839757,14.0097035635289,3.53170882676439,7,0.784515641638773,2,6.32770153513136,NA,8.5,1.4,8.52875297222255,NA,NA
2506581,Ryan Fitzpatrick,MIA,QB,37,14,5,11.2736027728132,7.12363571428571,13.8447055927052,3.12259047824109,31,4.88292137448829,6,6.72106987841945,NA,30.9,1,7.68684267561115,NA,NA
2552453,Tevin Coleman,SF,RB,26,4,4,11.197325697982,9.424,12.9202464468637,1.7008620319767,30,0.208227382910739,5,3.49624644686371,NA,25.4,3.8,4.01238033808133,NA,NA
2557848,Corey Davis,TEN,WR,24,2,11,11.1708812014502,9.74444301075269,12.0384186639048,0.90822701389025,38,0.155520073958357,5,2.29397565315213,NA,38.9,3.8,3.46669493997574,NA,NA
2555418,Jordan Howard,PHI,RB,25,3,10,11.1476876398549,8.58529285714286,14.7518644179867,3.51324313092821,31,0.757168417210696,5,6.16657156084388,NA,33.8,4.2,4.28916546626236,NA,NA
2532888,Case Keenum,WAS,QB,31,7,10,11.1374718203524,7.86768898687047,13.1780541524057,2.05039405656854,32,9.93340334347793,6,5.31036516553526,NA,31.4,1.2,6.20053947496863,NA,NA
100002,Ravens,BAL,DST,NA,NA,8,11.0989937142857,10.13974,12.1128134556575,0.960802786549214,2,0.24361843570348,2,1.97307345565749,NA,NA,NA,3.90668352405392,NA,NA
2560781,Christian Kirk,ARI,WR,23,1,12,11.0213363540899,8.33463159431833,12.4961106672887,1.83977548899987,39,0.028020852572949,5,4.1614790729704,NA,38.9,3.3,3.28315433427767,NA,NA
2555346,Will Fuller,HOU,WR,25,3,10,11.0093859008938,9.951,11.7951313069909,0.887601937123695,40,0.061748816383396,5,1.84413130699088,NA,27.8,4.9,3.8704842725115,NA,NA
